,game_id,full_date,home_team,away_team,Open,goal_difference,won,ANA,ARI,BOS,BUF,CAR,CBJ,CGY,CHI,COL,DAL,DET,EDM,FLA,LAK,MIN,MTL,NJD,NSH,NYI,NYR,OTT,PHI,PIT,SJS,STL,TBL,TOR,VAN,VGK,WPG,WSH,goalsAgainst_cumul_sum,goalsFor_cumul_sum,goalsDiff_cumul_sum,goalsFor%_cumul_avg,pp%_cumul_avg,pk%_cumul_avg,sh%_cumul_avg,sv%_cumul_avg,PDO_cumul_avg,fenwickPercentage_cumul_avg,win%_last_10_games,win%_cumul
20,2017020022,20171007,WSH,MTL,-139,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,11.0,2.0,-9.0,-0.16089466089466087,0.06428571428571428,0.07499999999999996,-0.025600835945663522,-0.0621657754010696,-0.08776661134673303,0.008050000000000002,0.0,0.0
21,2017020020,20171007,NYI,BUF,-127,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,0.0,0.0,0.0,0.19999999999999996,0.09285714285714285,-0.0805555555555556,0.012301587301587258,0.07150000000000001,0.0,0.0
22,2017020023,20171007,CAR,MIN,-122,0.0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
23,2017020024,20171007,STL,DAL,-127,2.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,2.0,4.0,2.0,0.22222222222222227,0.0,-0.19999999999999996,0.12531969309462915,-0.054545454545454564,0.07077423854917464,-0.11699999999999999,1.0,1.0
24,2017020025,20171007,CHI,CBJ,-143,4.0,1,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,5.0,4.0,-0.09090909090909094,-0.5,-0.5,0.09213759213759212,-0.03448275862068961,0.05765483351690248,0.03210000000000002,0.0,0.0
25,2017020026,20171007,ARI,VGK,-160,-1.0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0,2.0,-2.0,-0.2222222222222222,0.5,0.25,0.06666666666666667,-0.10021208907741253,-0.03354542241074587,0.0116,-1.0,-1.0
26,2017020027,20171007,CGY,WPG,-142,3.0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-4.0,-2.0,2.0,-0.2222222222222222,0.0,0.5,-0.05405405405405406,0.1591397849462366,0.10508573089218254,-0.1582,0.0,0.0
27,2017020029,20171007,ANA,PHI,-133,-1.0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
28,2017020028,20171007,VAN,EDM,165,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1.0,0.0,1.0,0.24305555555555558,-0.3,-0.33333333333333337,0.04130605822187254,-0.0534391534391534,-0.012133095217280787,0.05740000000000001,0.5,0.5
29,2017020030,20171007,SJS,LAK,-128,-3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,5.0,1.0,-4.0,-0.625,0.3333333333333333,-0.6,0.011640211640211645,-0.16129032258064513,-0.14965011094043335,0.0696,-1.0,-1.0
30,2017020031,20171008,NYR,MTL,-120,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,4.0,4.0,0.0,0.03754578754578758,0.5,-0.125,0.05924908424908423,-0.019504167330254285,0.039744916918829976,-0.013100000000000112,-0.5,-0.5
31,2017020032,20171009,BOS,COL,-205,-4.0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.0,-1.0,2.0,0.13809523809523805,0.1,0.25595238095238093,0.035881801125703564,-0.02652519893899208,0.009356602186711527,0.08345000000000002,0.5,0.5
32,2017020033,20171009,NYI,STL,-109,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,2.0,-3.0,-5.0,-0.27777777777777785,-0.375,-0.025000000000000022,-0.07785841609371022,-0.03368564489254133,-0.11154406098625158,0.06424999999999997,-0.5,-0.5
33,2017020034,20171009,BUF,NJD,-127,-4.0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,1.0,-6.0,-0.3833333333333334,-0.65,0.0,-0.02861774241084586,-0.09151884700665192,-0.12013658941749783,0.023849999999999927,-1.0,-1.0
34,2017020035,20171009,TOR,CHI,-143,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,5.0,0.0,-5.0,-0.17463092463092467,0.25,-0.08333333333333326,0.008298060856459066,-0.06606270399373859,-0.05776464313727958,-0.006500000000000006,0.0,0.0
35,2017020036,20171009,TBL,WSH,-125,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,3.0,-1.0,-4.0,-0.1438492063492064,0.125,-0.125,-0.03519668737060039,-0.018429487179487225,-0.053626174550087446,-0.0247,-0.5,-0.5
36,2017020037,20171009,EDM,WPG,-180,-3.0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-10.0,0.0,10.0,0.42222222222222217,-0.06666666666666665,0.34523809523809523,-0.018693693693693697,0.12187758478081057,0.1031838910871169,0.13250000000000006,0.5,0.5
37,2017020038,20171009,ANA,CGY,-130,-2.0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.1444444444444445,-0.16666666666666666,-0.08333333333333337,0.03778720395899611,-0.020302445302445404,0.017484758656550747,0.018899999999999972,0.0,0.0
38,2017020039,20171010,NYR,STL,-145,-2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,4.0,-2.0,-6.0,-0.0014245014245013454,0.02777777777777779,-0.08333333333333337,-0.04017955900308842,-0.04183039183039172,-0.08200995083348028,0.08186666666666659,-0.6666666666666667,-0.6666666666666667
39,2017020040,20171010,CAR,CBJ,-122,-1.0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-2.0,-1.0,-0.08333333333333337,-0.04999999999999999,-0.08333333333333326,0.01251901251901251,-0.06194125159642394,-0.04942223907741139,0.05625000000000002,0.5,0.5
40,2017020041,20171010,MTL,CHI,-135,-2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,-15.0,-19.0,-0.5093795093795094,-0.2222222222222222,0.07222222222222219,-0.1556342125307643,-0.07583498830805413,-0.2314692008388184,0.10606666666666681,-0.3333333333333333,-0.3333333333333333
41,2017020042,20171010,NSH,PHI,-160,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,-5.0,-6.0,-0.1940476190476191,-0.057142857142857134,0.011111111111111072,-0.029066329956207594,-0.03907523556926795,-0.06814156552547557,-0.03595000000000004,-0.6666666666666666,-0.6666666666666666
42,2017020043,20171010,DAL,DET,-182,2.0,1,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,-2.0,-5.0,-0.24999999999999994,0.04999999999999999,-0.25,-0.04531323048153342,-0.08977250819356075,-0.13508573867509432,0.13939999999999997,-1.0,-1.0
43,2017020044,20171010,VAN,OTT,-118,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,-3.0,-2.0,1.0,0.09999999999999998,0.14285714285714285,-0.19999999999999996,0.039726720647773286,0.030952380952380953,0.07067910160015423,-0.1082999999999999,1.0,1.0
44,2017020045,20171010,VGK,ARI,-112,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-5.0,-1.0,4.0,0.2777777777777778,-0.25,-0.125,-0.027380952380952388,0.056058425491087194,0.02867747311013491,0.09219999999999995,1.0,1.0
45,2017020046,20171011,TOR,NJD,-201,-3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,7.0,9.0,2.0,-0.12013634513634519,0.013888888888888895,-0.15277777777777768,0.02171238780391066,-0.06106099130489373,-0.039348603500983126,0.024449999999999972,0.0,0.0
46,2017020047,20171011,WSH,PIT,-131,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,-6.0,4.0,10.0,0.08345358345358345,0.01666666666666669,0.016666666666666607,0.08192312826760309,0.04123017505370452,0.12315330332130747,-0.08410000000000001,0.3333333333333333,0.3333333333333333
47,2017020048,20171011,COL,BOS,113,3.0,1,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,5.0,6.0,0.33650793650793653,-0.03333333333333334,-0.21825396825396826,0.05488314707561792,0.08739860838811364,0.14228175546373145,-0.11469999999999997,0.16666666666666663,0.16666666666666663
48,2017020049,20171011,ANA,NYI,-142,1.0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0,0.0,-0.0703703703703703,0.0,-0.02777777777777779,-0.006843162728634625,0.004115445494755843,-0.00272771723387899,0.01639999999999997,0.0,0.0
49,2017020050,20171011,LAK,CGY,-128,-1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.0,-2.0,3.0,0.34444444444444455,-0.19444444444444442,0.11111111111111105,0.02088613812751744,0.037936507936507824,0.05882264606402532,0.030049999999999966,0.33333333333333337,0.33333333333333337
50,2017020051,20171012,TBL,PIT,-150,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,-6.0,1.0,7.0,0.013119288119288086,-0.06666666666666668,-0.1875,0.05527562644702606,0.015348621966269071,0.07062424841329507,-0.008308333333333418,0.16666666666666663,0.16666666666666663
51,2017020052,20171012,FLA,STL,-118,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,-6.0,-6.0,-0.1527777777777778,-0.16666666666666663,-0.07499999999999996,-0.037528163439288775,-0.10438311688311674,-0.14191128032240552,0.1773749999999999,-0.5,-0.5
52,2017020053,20171012,NSH,DAL,-127,3.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,2.0,-3.0,-0.11976911976911975,0.06746031746031744,0.033333333333333326,0.03468180377064645,-0.024056956115779626,0.01062484765486671,-0.08383333333333332,0.0,0.0
53,2017020054,20171012,CHI,MIN,-150,-3.0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,15.0,16.0,0.31358225108225113,0.12499999999999997,0.13333333333333341,0.06592081609322992,0.06673053451450639,0.13265135060773625,-0.024550000000000016,0.75,0.75
54,2017020056,20171012,ARI,DET,-115,-2.0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.0,-5.0,6.0,0.1267195767195768,-0.123015873015873,0.1777777777777777,0.0009145997518090615,0.08442632636181024,0.0853409261136191,-0.05503333333333332,0.16666666666666669,0.16666666666666669
55,2017020055,20171012,VAN,WPG,108,-2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,5.0,0.0,-5.0,-0.14550264550264552,-0.03333333333333338,0.0,-0.004237303914723267,-0.049777244578271596,-0.05401454849299492,0.007000000000000117,-0.6666666666666666,-0.6666666666666666
56,2017020057,20171012,SJS,BUF,-170,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-5.0,-3.0,2.0,-0.07361111111111113,0.016666666666666663,-0.30000000000000004,-0.013107097245028274,0.009861643732611669,-0.003245453512416674,-0.018283333333333318,0.0,0.0
57,2017020059,20171013,CBJ,NYR,-145,2.0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-6.0,1.0,7.0,0.19246031746031744,0.12916666666666665,0.008333333333333415,0.010715188660490205,0.028696841776110094,0.039412030436600354,0.0653333333333333,0.5,0.5
58,2017020058,20171013,NJD,WSH,123,-3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-9.0,-2.0,7.0,0.11912393162393164,-0.14583333333333334,0.07083333333333341,0.0037268570601903944,0.0524460875403826,0.05617294460057276,0.008908333333333296,0.41666666666666663,0.41666666666666663
59,2017020061,20171013,CGY,OTT,-145,-6.0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-2.0,5.0,7.0,0.2444444444444444,0.1,-0.14583333333333326,0.05135096553442259,0.011969870751455614,0.06332083628587803,-0.04414999999999997,0.25,0.25
60,2017020060,20171013,COL,ANA,100,2.0,1,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,5.0,3.0,0.059523809523809534,0.18749999999999997,-0.08333333333333326,0.011290127306461242,0.022420634920634952,0.033710762227096125,-0.06968333333333326,0.4166666666666667,0.4166666666666667
61,2017020062,20171013,VGK,DET,-130,-3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-5.0,-2.0,3.0,0.14087301587301582,-0.12222222222222223,0.04166666666666652,0.006724619466554949,0.024635045859302207,0.03135966532585721,0.03604166666666675,0.25,0.25
62,2017020067,20171014,PIT,FLA,-185,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-3.0,-18.0,-15.0,-0.35126678876678874,-0.3541666666666667,0.02083333333333326,-0.11746383711312444,0.00700067930081949,-0.11046315781230476,0.016550000000000065,-0.5,-0.5
63,2017020068,20171014,WPG,CAR,-135,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1.0,2.0,1.0,-0.0024801587301588324,0.0016666666666667052,-0.057499999999999996,0.029819098207845007,-0.0245785245456297,0.005240573662215198,0.0433599999999999,-0.050000000000000044,-0.050000000000000044
64,2017020066,20171014,PHI,WSH,-115,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,7.0,-7.0,-14.0,-0.18200549450549447,-0.04999999999999999,0.08499999999999996,-0.07800274684101362,-0.02316449563983425,-0.10116724248084796,0.021070000000000033,-0.55,-0.55
65,2017020064,20171014,TBL,STL,-160,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,-1.0,-7.0,-6.0,-0.1601136363636364,-0.020000000000000018,-0.0808333333333332,-0.055458851005835585,-0.025887141013368198,-0.08134599201920378,0.05299999999999999,-0.09999999999999998,-0.09999999999999998
66,2017020063,20171014,MTL,TOR,-112,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11.0,3.0,-8.0,-0.032320827320827306,0.12999999999999998,0.10333333333333328,-0.015024594724872276,0.005745235156999873,-0.009279359567872292,-0.056426666666666625,-0.2666666666666666,-0.2666666666666666
67,2017020065,20171014,NYR,NJD,-143,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,11.0,9.0,-2.0,0.06746031746031744,0.04583333333333331,-0.09166666666666667,0.058592052885198545,-0.007119347945960808,0.051472704939237834,-0.12432500000000002,0.0,0.0
68,2017020070,20171014,MIN,CBJ,-150,-1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,-10.0,-12.0,-0.2733333333333333,0.3283333333333333,0.008333333333333304,-0.06194460702166037,-0.04857648039976237,-0.11052108742142241,0.06482499999999991,-0.55,-0.55
69,2017020069,20171014,DAL,COL,-200,2.0,1,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,-3.0,-0.12996031746031755,0.06944444444444442,-0.1416666666666666,0.038176420643360895,-0.036039301070622476,0.002137119572738433,-0.07552500000000001,-0.4166666666666667,-0.4166666666666667
70,2017020071,20171014,CHI,NSH,-130,1.0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0,10.0,12.0,0.1978354978354978,-0.0689285714285714,0.21666666666666679,0.036527818180297586,0.04465746908625934,0.08118528726655716,-0.06083000000000005,0.09999999999999998,0.09999999999999998
71,2017020072,20171014,ARI,BOS,115,-4.0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.0,-1.0,0.04761904761904756,0.016666666666666663,-0.004761904761904634,-0.01344579333709768,0.029169372938799176,0.015723579601701454,-0.042491666666666594,-0.3333333333333333,-0.3333333333333333
72,2017020073,20171014,EDM,OTT,-200,-5.0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,-6.0,-7.0,-0.0630952380952382,-0.004761904761904759,-0.13095238095238093,-0.04494127948075317,-0.015316466479257107,-0.06025774596001032,0.03706666666666669,-0.16666666666666669,-0.16666666666666669
73,2017020074,20171014,VAN,CGY,-115,-3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-7.0,-5.0,2.0,0.030158730158730163,-0.035714285714285685,0.05714285714285694,0.02102300386783145,-0.010634920634920553,0.010388083232910739,0.024473333333333347,-0.26666666666666666,-0.26666666666666666
74,2017020075,20171014,LAK,BUF,-165,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.0,0.0,12.0,0.37202380952380953,-0.1125,0.02777777777777779,0.004128434358319416,0.08581842670552364,0.08994686106384286,0.05166666666666664,0.6666666666666666,0.6666666666666666
75,2017020076,20171014,SJS,NYI,-147,-2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,-2.0,-3.0,-1.0,0.0,0.2222222222222222,-0.03333333333333344,0.010811871055773498,-0.015686574679900533,-0.004874703624127119,-0.00575833333333331,0.08333333333333331,0.08333333333333331
76,2017020077,20171015,VGK,BOS,130,2.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-5.0,-1.0,4.0,0.18154761904761907,-0.19583333333333336,0.1422619047619047,-0.0145907700911449,0.04093947788934971,0.026348707798204973,0.020950000000000024,0.25,0.25
77,2017020078,20171015,ANA,BUF,-155,-2.0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.0,0.0,7.0,-0.0022222222222222365,-0.09,0.06666666666666665,-0.004685884699926451,0.053000204249831206,0.04831431954990484,0.009740000000000026,0.4,0.4
78,2017020079,20171015,LAK,NYI,-145,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-7.0,0.0,7.0,0.26047619047619053,0.25,0.29166666666666663,0.01242904418938355,0.0269962753814732,0.03942531957085649,0.048929999999999974,0.35,0.35
79,2017020080,20171016,DET,TBL,108,-1.0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-4.0,-3.0,1.0,-0.005952380952380931,-0.13333333333333333,0.09000000000000008,-0.013733259220925248,0.014060688756696083,0.0003274295357709178,-0.023219999999999963,0.0,0.0
80,2017020082,20171017,NYR,PIT,-101,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,-5.0,-2.0,3.0,0.043293650793650884,-0.020000000000000018,-0.06166666666666665,0.01859395268087155,0.0021516902050354725,0.02074564288590719,0.0012499999999999734,-0.033333333333333326,-0.033333333333333326
81,2017020083,20171017,PHI,FLA,-140,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-4.0,-7.0,-3.0,-0.08887963887963879,-0.08055555555555552,-0.050000000000000044,-0.03043554170893803,-0.004150408181436971,-0.034585949890375,0.016833333333333256,-0.33333333333333337,-0.33333333333333337
