,ANA,ARI,BOS,BUF,CAR,CBJ,CGY,CHI,COL,DAL,DET,EDM,FLA,LAK,MIN,MTL,NJD,NSH,NYI,NYR,OTT,PHI,PIT,SJS,STL,TBL,TOR,VAN,WPG,WSH,goalsAgainst_cumul_sum,goalsFor_cumul_sum,goalsDiff_cumul_sum,goalsFor%_cumul_avg,pp%_cumul_avg,pk%_cumul_avg,sh%_cumul_avg,sv%_cumul_avg,fenwickPercentage_cumul_avg,PDO_cumul_avg,last_10_games_win%,win%
41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,-2.0,-5.0,-3.0,-0.11190476190476178,-0.23333333333333334,-0.125,-0.05210283543616877,0.043212329977035946,-0.023566666666666736,-0.008890505459133058,-0.3333333333333333,-0.3333333333333333
42,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-4.0,5.0,9.0,0.19444444444444442,0.25,-0.10000000000000003,0.16279226839571664,-0.0026286963355930393,-0.10805000000000003,0.16016357206012366,0.6666666666666667,0.6666666666666667
43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,2.0,6.0,4.0,0.00277777777777799,0.3230158730158731,-0.2603174603174603,0.05354371798569056,-0.02388136288998366,0.029200000000000004,0.029662355095707138,0.33333333333333337,0.33333333333333337
44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,2.0,-3.0,-5.0,-0.14745670995671006,-0.04196428571428573,-0.008333333333333193,-0.024288263186401995,0.002966945157614531,-0.07324999999999993,-0.02132131802878756,-0.25,-0.25
45,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,-11.0,-15.0,-0.3369047619047619,-0.09404761904761907,-0.17500000000000004,-0.10107593909718218,-0.003301920468337327,-0.06282499999999991,-0.10437785956551937,-0.75,-0.75
46,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2.0,2.0,0.020238095238095277,0.060416666666666674,0.1607142857142858,0.026891802322836812,0.01671692268611391,-0.10047499999999998,0.043608725008950744,0.0,0.0
47,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,-6.0,-8.0,-0.31547619047619047,-0.38749999999999996,-0.04047619047619044,-0.031027649354055997,0.007922594850948483,-0.14247499999999996,-0.023105054503107514,-0.25,-0.25
48,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,11.0,5.0,0.21954365079365074,0.23333333333333334,-0.05939153439153444,0.05043026201952788,-0.007068648197680494,0.026808333333333323,0.04336161382184767,0.25,0.25
49,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,-2.0,-0.11851851851851852,0.14629629629629626,0.005555555555555758,0.009858409470478446,-0.0356826515057882,0.02406666666666668,-0.025824242035309752,-0.6666666666666666,-0.6666666666666666
50,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,4.0,1.0,-0.018981481481481488,-0.08333333333333331,-0.1875,0.08438599798893914,-0.06016445437591489,-0.025333333333333263,0.02422154361302442,0.41666666666666663,0.41666666666666663
51,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,5.0,-3.0,-8.0,-0.1744047619047619,-0.03125,-0.1339285714285715,-0.018685097241814982,-0.05492672606209481,0.03170000000000006,-0.07361182330391003,-0.5,-0.5
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,-5.0,2.0,7.0,0.22857142857142854,0.016666666666666663,0.06458333333333344,0.004910404910404911,0.047720363303854874,0.00924999999999998,0.052630768214259493,0.25,0.25
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,-0.11111111111111105,0.18571428571428572,-0.04999999999999993,0.02531912531912532,-0.006945092259183938,-0.053666666666666696,0.01837403305994134,-0.33333333333333337,-0.33333333333333337
54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,-1.0,7.0,8.0,0.20833333333333331,0.037500000000000006,0.10119047619047628,0.07264455931766016,0.004217822944788896,-0.054389999999999994,0.07686238226244901,0.35,0.35
55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-2.0,11.0,13.0,0.25827380952380957,0.1323809523809524,0.20267857142857149,0.07561715228414674,0.017690641681128105,-0.0010850000000000026,0.09330779396527478,0.5,0.5
56,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.0,-4.0,0.0,0.039718614718614764,0.043452380952380965,-0.1875,-0.031507668601321856,0.04171826476888052,-0.004049999999999998,0.010210596167558594,0.0,0.0
57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,-1.0,9.0,10.0,0.12136904761904765,0.3073214285714285,0.0,0.03691923884938593,0.020351789917007257,0.06330000000000002,0.05727102876639334,0.30000000000000004,0.30000000000000004
58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,-4.0,7.0,11.0,0.19791666666666674,0.15892857142857147,0.09583333333333344,0.04808291201555338,0.04171844080249243,-0.03567500000000001,0.08980135281804602,0.5,0.5
59,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0.0,-5.0,-0.14047619047619053,0.10000000000000002,-0.22916666666666663,-0.023989536326730745,-0.04658855146660035,0.05317499999999997,-0.07057808779333086,-0.25,-0.25
60,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,-3.0,-8.0,-0.09999999999999992,0.007142857142857145,-0.07428571428571429,-0.031203036094340435,-0.03754722620755613,0.030880000000000074,-0.06875026230189674,-0.2,-0.2
61,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9.0,7.0,-2.0,0.02404761904761904,-0.11333333333333329,0.052857142857142825,0.01677055196324974,-0.05203028154641054,0.05582000000000009,-0.035259729583160815,0.0,0.0
62,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1.0,-3.0,-0.03869047619047611,0.25277777777777777,0.004761904761904745,0.01338122916612905,-0.04181648860490994,0.035174999999999956,-0.02843525943878089,0.0,0.0
63,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-3.0,-5.0,-2.0,-0.1160714285714286,-0.21666666666666665,0.15805555555555573,-0.010586173661158937,-0.001896863590412079,-0.057274999999999965,-0.012483037251571072,-0.15000000000000002,-0.15000000000000002
64,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,5.0,1.0,-0.0797619047619047,0.00011904761904760197,0.14375000000000004,0.003557672374796317,-0.013043218964271519,0.020774999999999988,-0.009485546589475202,0.050000000000000044,0.050000000000000044
65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,-2.0,-1.0,1.0,0.00012987012987009106,-0.033571428571428585,-0.04523809523809508,-0.020782853161652654,0.022038186005304605,-0.016779999999999906,0.0012553328436518685,0.0,0.0
66,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-2.0,1.0,3.0,0.0664682539682539,-0.04484126984126982,0.08992063492063507,0.006442568169552992,-0.0004825216879067451,-0.008823333333333294,0.005960046481646164,0.06666666666666671,0.06666666666666671
67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,-6.0,-2.0,4.0,0.10841269841269852,0.003333333333333355,0.05625000000000002,0.029736698486698493,0.017998449551580364,0.003344999999999987,0.04773514803827883,0.15000000000000002,0.15000000000000002
68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-10.0,5.0,15.0,0.3166666666666666,0.07500000000000001,0.1423809523809525,0.015429648610388647,0.06655290313734341,0.029239999999999933,0.08198255174773195,0.39999999999999997,0.39999999999999997
69,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-4.0,-4.0,0.0,0.04336219336219338,-0.02523809523809528,-0.125,-0.033633509249608326,0.01619721382888284,0.036880000000000024,-0.017436295420725556,0.19999999999999996,0.19999999999999996
