,game_id,full_date,home_team,away_team,Open,goal_difference,won,ANA,ARI,BOS,BUF,CAR,CBJ,CGY,CHI,COL,DAL,DET,EDM,FLA,LAK,MIN,MTL,NJD,NSH,NYI,NYR,OTT,PHI,PIT,SJS,STL,TBL,TOR,VAN,WPG,WSH,goalsAgainst_cumul_sum,goalsFor_cumul_sum,goalsDiff_cumul_sum,goalsFor%_cumul_avg,pp%_cumul_avg,pk%_cumul_avg,sh%_cumul_avg,sv%_cumul_avg,PDO_cumul_avg,fenwickPercentage_cumul_avg,win%_last_10_games,win%_cumul
48,2015020049,20151014,ANA,ARI,-235,-4.0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,-5.0,-6.0,-0.4833333333333334,0.0,0.0,-0.09930873723977171,-0.012675007918910408,-0.11198374515868204,0.052000000000000046,-1.0,-1.0
49,2015020050,20151015,NYI,NSH,-125,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,7.0,0.0,-7.0,-0.38333333333333325,-0.16666666666666663,-0.10317460317460314,-0.041991890612580275,-0.06825162618001501,-0.11024351679259536,0.09776666666666661,-0.6666666666666667,-0.6666666666666667
50,2015020051,20151015,PIT,OTT,-170,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,-3.0,-12.0,-9.0,-0.3055555555555556,-0.20833333333333331,-0.09166666666666667,-0.109006734006734,-0.018093007476077783,-0.12709974148281178,0.04134166666666661,-0.75,-0.75
51,2015020052,20151015,WSH,CHI,-135,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1.0,-4.0,-3.0,-0.1375,0.08095238095238097,-0.22499999999999998,0.02704637410519764,-0.0619755747126437,-0.034929200607445976,0.011625000000000107,0.0,0.0
52,2015020055,20151015,FLA,BUF,-200,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.0,0.0,4.0,0.14642857142857135,0.04166666666666666,0.054166666666666696,-0.017742105060636393,0.019538111323101237,0.0017960062624648998,0.07737499999999997,0.25,0.25
53,2015020054,20151015,TBL,DAL,-175,-2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1.0,4.0,3.0,-0.08750000000000002,-0.00833333333333336,-0.1875,0.03520699511451615,0.008988095238095184,0.04419509035261138,-0.035275000000000056,0.08333333333333337,0.08333333333333337
54,2015020053,20151015,MTL,NYR,-130,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-6.0,5.0,11.0,0.18611111111111112,-0.1111111111111111,0.13888888888888884,0.05613916947250282,0.08310230364928817,0.13924147312179114,-0.03983333333333333,0.3333333333333333,0.3333333333333333
55,2015020056,20151015,EDM,STL,120,-2.0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,-6.0,-8.0,-0.37936507936507935,-0.3333333333333333,0.30555555555555547,-0.06356758832565283,0.037980352038076814,-0.025587236287575865,-0.12523333333333342,-0.6666666666666666,-0.6666666666666666
56,2015020057,20151015,ARI,MIN,145,-1.0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.0,2.0,6.0,0.24444444444444458,-0.36111111111111105,0.6666666666666666,-0.0386036125600554,0.09817167853355546,0.05956806597350006,-0.03410000000000002,0.0,0.0
57,2015020059,20151016,CBJ,TOR,-185,-3.0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.0,-7.0,-17.0,-0.6527777777777779,0.2111111111111111,-0.3833333333333333,-0.04895241232197754,-0.1283950617283951,-0.17734747405037254,-0.08386666666666659,-1.0,-1.0
58,2015020058,20151016,NJD,SJS,140,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,9.0,4.0,-5.0,0.0630952380952381,0.13472222222222224,-0.06547619047619047,0.025568710019929525,-0.042728433762916684,-0.01715972374298702,0.009250000000000091,0.0,0.0
59,2015020060,20151016,DET,CAR,-185,-2.0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.0,6.0,12.0,0.4531746031746031,0.13888888888888887,0.05555555555555558,0.12385830368083645,0.10413693808990554,0.22799524177074204,-0.18000000000000005,1.0,1.0
60,2015020061,20151016,WPG,CGY,-160,2.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-3.0,8.0,11.0,0.25992063492063494,-0.00416666666666668,0.27083333333333337,0.0342086358136721,0.050861429854348716,0.08507006566802089,-0.0026916666666666478,0.4166666666666667,0.4166666666666667
61,2015020063,20151016,ANA,COL,-180,-3.0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.0,-2.0,2.0,0.08630952380952384,-0.3333333333333333,0.10416666666666663,-0.02609368130016071,0.0736802550141934,0.04758657371403274,-0.08642500000000009,0.0,0.0
62,2015020062,20151016,VAN,STL,-115,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,-7.0,-11.0,-4.0,-0.2870370370370371,-0.5833333333333334,0.19444444444444453,-0.14689084029413862,0.09139672587948455,-0.05549411441465413,0.031766666666666776,-0.3333333333333333,-0.3333333333333333
63,2015020064,20151016,LAK,MIN,-165,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,-10.0,-13.0,-0.4534391534391534,-0.3444444444444444,0.36111111111111105,-0.13894594209099984,-0.039013251241512115,-0.1779591933325121,0.07373333333333343,-1.0,-1.0
64,2015020065,20151017,MTL,DET,-160,3.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.0,2.0,5.0,0.0792261904761905,-0.012499999999999983,0.008333333333333415,-0.06869677882702332,0.016486384837448687,-0.05221039398957439,0.12478999999999996,0.25,0.25
65,2015020070,20151017,WSH,CAR,-219,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,7.0,5.0,-2.0,-0.27130952380952367,-0.04166666666666666,-0.04166666666666663,0.020202596851533014,-0.014112683258400871,0.006089913593132268,-0.06106000000000006,-0.15000000000000002,-0.15000000000000002
66,2015020066,20151017,OTT,NSH,-119,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,2.0,9.0,7.0,0.15916666666666668,-0.06547619047619047,-0.15000000000000002,0.05564293356895039,-0.0014101695486568033,0.05423276402029331,0.03637000000000001,0.35,0.35
67,2015020069,20151017,PIT,TOR,-250,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,-6.0,-1.0,5.0,-0.08750000000000002,-0.12202380952380953,0.02083333333333337,-0.012497488144039864,0.05006949572166963,0.037572007577629796,0.01215000000000005,0.0,0.0
68,2015020067,20151017,TBL,BUF,-289,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-6.0,-6.0,0.0,0.07916666666666672,-0.14583333333333331,0.025000000000000022,-0.03729567224904384,0.06032690968035792,0.02303123743131419,-0.04090000000000005,0.0,0.0
69,2015020068,20151017,FLA,DAL,-109,-2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.0,-1.0,3.0,0.07827380952380958,0.175,-0.09444444444444444,0.04611933175377518,0.039035899935022544,0.08515523168879802,-0.0970833333333333,0.41666666666666663,0.41666666666666663
70,2015020071,20151017,NYI,SJS,-135,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,10.0,-2.0,-12.0,-0.37380952380952387,-0.029166666666666674,-0.1607142857142857,-0.015890440554487212,-0.06731861627629787,-0.08320905683078494,-0.028874999999999984,-0.5,-0.5
71,2015020072,20151017,CHI,CBJ,-199,3.0,1,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.0,-2.0,11.0,0.08285714285714291,-0.21809523809523812,0.11904761904761918,-0.016056275410651313,0.08361827879880623,0.06756200338815488,-0.02322000000000013,0.4,0.4
72,2015020074,20151017,ARI,BOS,-107,-2.0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3.0,2.0,0.13214285714285717,0.10416666666666667,-0.25,0.03514893001735106,-0.008652197820718244,0.026496732196632733,0.0007500000000000284,0.25,0.25
73,2015020073,20151017,CGY,EDM,-150,-3.0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.0,0.0,12.0,0.30714285714285716,-0.20833333333333334,0.17916666666666659,-0.0071807391718403946,0.10345451214196677,0.09627377297012651,0.0005499999999999394,0.5,0.5
74,2015020075,20151018,NYR,NJD,-240,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,1.0,7.0,6.0,0.09244047619047624,-0.2125,0.12750000000000006,0.03299620250124647,0.03567070231623981,0.06866690481748627,-0.012459999999999916,0.6,0.6
75,2015020076,20151018,WPG,STL,-105,-2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,-3.0,1.0,4.0,0.0847619047619047,-0.12,0.06666666666666665,0.008740399385560677,0.05045705261733191,0.059197452002892836,-0.07207999999999992,0.0,0.0
76,2015020077,20151018,ANA,MIN,-135,3.0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-12.0,-11.0,-0.390079365079365,-0.3083333333333333,0.35416666666666663,-0.12380171250407183,0.011770379398752695,-0.11203133310531932,0.0928250000000001,-0.75,-0.75
77,2015020078,20151018,VAN,EDM,-185,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-6.0,4.0,10.0,0.3061904761904762,-0.06666666666666665,0.0,0.01139997257644318,0.040024250967111596,0.05142422354355469,0.022719999999999907,0.39999999999999997,0.39999999999999997
78,2015020079,20151018,LAK,COL,-185,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-11.0,-10.0,-0.3319444444444445,-0.375,0.07499999999999996,-0.11667774538665314,0.00141535547785554,-0.11526238990879767,0.09965000000000007,-0.25,-0.25
79,2015020080,20151019,NYR,SJS,-145,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,7.0,-2.0,-9.0,-0.3142857142857143,-0.006666666666666668,-0.033333333333333326,-0.01731456450641297,-0.02941021720560255,-0.04672478171201555,-0.041016666666666535,-0.30000000000000004,-0.30000000000000004
80,2015020084,20151020,CBJ,NYI,110,-4.0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,-8.0,-10.0,-0.24571428571428566,0.16666666666666669,-0.08999999999999997,-0.05407012515220912,-0.03171674417545434,-0.08578686932766344,0.01966000000000001,-0.39999999999999997,-0.39999999999999997
81,2015020083,20151020,PIT,FLA,-175,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-3.0,-12.0,-9.0,-0.027083333333333348,-0.17583333333333337,-0.09047619047619049,-0.0657945176910694,0.00893845737595722,-0.056856060315112145,-0.005739999999999967,-0.30000000000000004,-0.30000000000000004
82,2015020081,20151020,NJD,ARI,-135,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-9.0,-9.0,-0.04166666666666674,-0.1657142857142857,0.0033333333333331883,-0.06691121139397,-0.005773117294856411,-0.07268432868882646,0.007460000000000078,-0.19999999999999996,-0.19999999999999996
