,ANA,ARI,BOS,BUF,CAR,CBJ,CGY,CHI,COL,DAL,DET,EDM,FLA,LAK,MIN,MTL,NJD,NSH,NYI,NYR,OTT,PHI,PIT,SJS,STL,TBL,TOR,VAN,WPG,WSH,goalsAgainst_cumul_sum,goalsFor_cumul_sum,goalsDiff_cumul_sum,goalsFor%_cumul_avg,pp%_cumul_avg,pk%_cumul_avg,sh%_cumul_avg,sv%_cumul_avg,fenwickPercentage_cumul_avg,PDO_cumul_avg,last_10_games_win%,win%
190,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,23.0,10.0,0.6711640211640212,0.3416666666666666,0.7361111111111112,0.11657868275515336,0.8972423510466988,0.5877166666666667,1.0138210338018523,0.8,0.8333333333333334
191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,12.0,-9.0,0.3761904761904762,0.14795918367346936,0.7928571428571428,0.06529421567015552,0.9039226459814694,0.4841285714285714,0.9692168616516249,0.16666666666666666,0.2857142857142857
192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,17.0,18.0,1.0,0.5029100529100529,0.24722222222222223,0.725,0.09767161850495183,0.9041737190756799,0.49194999999999994,1.0018453375806318,0.6,0.5
193,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,10.0,-14.0,0.2823412698412699,0.13749999999999998,0.732936507936508,0.0629770766867541,0.8741738741738742,0.44788333333333336,0.9371509508606283,0.0,0.16666666666666666
194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,10.0,-6.0,0.38055555555555554,0.041666666666666664,0.7246031746031747,0.0566701999922147,0.9132708900871332,0.46754999999999997,0.9699410900793479,0.4,0.3333333333333333
195,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,11.0,-3.0,0.42896825396825394,0.3416666666666667,0.7291666666666667,0.09027281746031746,0.8620450191570882,0.54245,0.9523178366174057,0.3333333333333333,0.25
196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,15.0,10.0,-5.0,0.375,0.27777777777777773,0.75,0.06574104000574589,0.9070676545676545,0.4696166666666666,0.9728086945734004,0.2,0.16666666666666666
197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,10.0,-4.0,0.40714285714285714,0.05,0.8544444444444445,0.0724879495736003,0.8954216891103286,0.50888,0.9679096386839289,0.5,0.4
198,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,16.0,1.0,0.5658730158730159,0.36296296296296293,0.7888888888888889,0.10176942842172726,0.9214853736120056,0.4694,1.0232548020337326,0.6,0.6666666666666666
199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,25.0,15.0,0.7319444444444444,0.3281746031746032,0.8222222222222223,0.1377698465849814,0.9452090175150519,0.49043333333333333,1.0829788641000333,1.0,1.0
200,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,14.0,-6.0,0.3681972789115647,0.14795918367346936,0.6486394557823129,0.07326806016461188,0.9004181638274739,0.5056142857142857,0.9736862239920858,0.4,0.2857142857142857
201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,25.0,15.0,-10.0,0.38095238095238093,0.1845238095238095,0.7566326530612244,0.07343218812451667,0.8834269138890987,0.4847428571428572,0.9568591020136152,0.16666666666666666,0.14285714285714285
202,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,24.0,12.0,0.6976190476190476,0.2833333333333333,0.8880952380952382,0.10513638638638637,0.9444297090593513,0.5211142857142858,1.0495660954457375,0.6,0.7142857142857143
203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,14.0,-4.0,0.43166666666666664,0.12000000000000002,0.7166666666666667,0.07493212197159564,0.8798551127947791,0.5580399999999999,0.9547872347663746,0.5,0.4
204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,21.0,-2.0,0.4786848072562358,0.2119047619047619,0.6928571428571428,0.10086138728995872,0.8926531037455406,0.4905857142857143,0.9935144910354995,0.6,0.42857142857142855
205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,15.0,29.0,14.0,0.6738095238095237,0.2742063492063492,0.8595238095238096,0.16384543139761357,0.9264622414622415,0.45471666666666666,1.090307672859855,1.0,0.8333333333333334
206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,27.0,13.0,0.6895691609977324,0.35,0.7380952380952381,0.12278172807584574,0.906207729468599,0.5781142857142857,1.028989457544445,0.8,0.8571428571428571
207,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,14.0,-3.0,0.43194444444444446,0.09444444444444444,0.7426587301587301,0.07718253968253967,0.908667335750669,0.51965,0.9858498754332087,0.5,0.5
208,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,0.0,0.5290816326530613,0.2642857142857143,0.823469387755102,0.09628761222357282,0.8924309177765399,0.5228285714285714,0.9887185300001128,0.4,0.2857142857142857
209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,13.0,-5.0,0.37142857142857144,0.14285714285714285,0.8578231292517007,0.07317128523650263,0.9211938637243514,0.4580714285714286,0.9943651489608542,0.2,0.2857142857142857
210,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,24.0,9.0,0.6115646258503401,0.21360544217687075,0.9285714285714286,0.1238110044660005,0.9186849155531202,0.5092142857142857,1.0424959200191206,0.8,0.8571428571428571
211,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,17.0,18.0,1.0,0.5714285714285714,0.18333333333333332,0.7214285714285714,0.09058373474327264,0.913305279376708,0.5234,1.0038890141199805,0.6,0.42857142857142855
212,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,18.0,-1.0,0.548015873015873,0.15391156462585034,0.8595238095238097,0.10566261119832547,0.901504877704568,0.4865428571428571,1.0071674889028936,0.4,0.5714285714285714
213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.45111111111111113,0.2,0.7,0.12702797202797203,0.8766287388518625,0.47406000000000004,1.0036567108798347,0.3333333333333333,0.6
214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,3.0,0.6066137566137565,0.12658730158730158,0.7791666666666667,0.09266483516483516,0.9287280701754387,0.5103333333333333,1.0213929053402737,0.25,0.5
215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,18.0,0.0,0.5336734693877551,0.20476190476190476,0.7321428571428571,0.07827751697263205,0.9062110955493309,0.5372285714285715,0.984488612521963,0.4,0.5714285714285714
216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,23.0,23.0,0.0,0.4898886827458256,0.2976190476190476,0.8391156462585034,0.10472626966529407,0.9016049977159648,0.4742571428571429,1.006331267381259,0.2,0.42857142857142855
217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,18.0,3.0,0.5404761904761904,0.27222222222222225,0.7763888888888889,0.1097635003885004,0.9011770408006967,0.5146833333333333,1.010940541189197,0.75,0.6666666666666666
218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,18.0,1.0,0.5564625850340136,0.31111111111111106,0.819047619047619,0.09743502027984785,0.9251829518178093,0.4557142857142857,1.0226179720976571,0.6,0.5714285714285714
219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,16.0,-3.0,0.4214285714285714,0.10714285714285714,0.7639455782312926,0.08753549609722298,0.910354640482849,0.4601285714285714,0.9978901365800719,0.4,0.42857142857142855
220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,21.0,2.0,0.5476963512677798,0.09999999999999999,0.9238095238095239,0.09134286906938617,0.9094638826781685,0.5399,1.0008067517475545,0.6,0.7142857142857143
221,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,21.0,-1.0,0.5050092764378479,0.1489795918367347,0.680952380952381,0.10945211716171262,0.8968985321401288,0.5048999999999999,1.0063506493018415,0.6,0.5714285714285714
222,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,15.0,-3.0,0.5263888888888889,0.10000000000000002,0.763888888888889,0.06720533973823446,0.8998792606623159,0.54475,0.9670846004005503,0.75,0.5
223,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,16.0,-7.0,0.37217261904761906,0.1294642857142857,0.6925595238095238,0.07217406877306765,0.8984428164259628,0.5131375,0.9706168851990304,0.4,0.25
224,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,16.0,-4.0,0.40986394557823125,0.14285714285714285,0.7833333333333333,0.07145346176748212,0.9051045491207762,0.49189999999999995,0.9765580108882583,0.6,0.42857142857142855
225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,37.0,19.0,0.6814471243042671,0.32074829931972787,0.8081632653061225,0.18615322691224018,0.9221893104159113,0.44959999999999994,1.1083425373281517,1.0,0.8571428571428571
226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,20.0,19.0,-1.0,0.45952380952380956,0.11666666666666667,0.7222789115646258,0.0891979372394119,0.9052313427313428,0.5148571428571428,0.9944292799707546,0.75,0.5714285714285714
227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,13.0,-12.0,0.3541666666666667,0.1607142857142857,0.7687499999999999,0.06213243871138608,0.8959323152337857,0.48355,0.9580647539451718,0.16666666666666666,0.25
228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,16.0,-5.0,0.3875,0.125,0.8755952380952381,0.0796498745819398,0.9200152189941017,0.4561875,0.9996650935760414,0.2,0.375
229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.5254464285714286,0.23125,0.8455357142857143,0.0952810724603321,0.8902520530544724,0.5271,0.9855331255148045,0.3333333333333333,0.25
230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,25.0,9.0,0.5976190476190476,0.1869047619047619,0.9375,0.11279891462203616,0.9231674829271619,0.5144,1.035966397549198,0.6,0.75
231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,14.0,-6.0,0.4098412698412698,0.2733333333333333,0.6833333333333333,0.0936468253968254,0.8350905607802159,0.55084,0.9287373861770414,0.3333333333333333,0.2
232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,11.0,-4.0,0.4226190476190476,0.06944444444444443,0.8787037037037037,0.06735106908911136,0.9009466456871786,0.53265,0.9682977147762899,0.5,0.3333333333333333
233,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.0,2.0,0.5009259259259259,0.25,0.75,0.12198567561470787,0.8910177762037126,0.4881166666666667,1.0130034518184206,0.5,0.6666666666666666
234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,11.0,-5.0,0.39285714285714285,0.23809523809523808,0.7619047619047619,0.06655354449472096,0.9143913229627515,0.4523142857142857,0.9809448674574724,0.25,0.2857142857142857
235,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,27.0,15.0,0.6988095238095238,0.28129251700680274,0.8476190476190476,0.12560723692246525,0.9428322190945344,0.5098571428571429,1.0684394560169996,1.0,1.0
236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,19.0,23.0,4.0,0.5711309523809524,0.17916666666666667,0.765625,0.08932616068438637,0.9101222086056645,0.5458375,0.999448369290051,0.6,0.625
237,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,27.0,18.0,-9.0,0.4083333333333333,0.16145833333333331,0.7870535714285714,0.07867624153202901,0.8899340335239291,0.47842500000000004,0.968610275055958,0.3333333333333333,0.25
238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,24.0,11.0,0.6104166666666666,0.24791666666666667,0.9020833333333333,0.09199433808808807,0.9478045668555038,0.5211875,1.0397989049435918,0.5,0.625
239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,24.0,8.0,0.5857142857142856,0.2690476190476191,0.8083333333333333,0.12086871461871462,0.9106863114697216,0.5180857142857143,1.031555026088436,0.8,0.7142857142857143
240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,16.0,-11.0,0.33724489795918366,0.18928571428571428,0.7710884353741497,0.07919043547940267,0.8750061778633207,0.4578428571428571,0.9541966133427234,0.25,0.2857142857142857
241,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,29.0,24.0,-5.0,0.4465097402597402,0.2604166666666667,0.8279761904761905,0.09566774402164843,0.8904668730014692,0.47266250000000004,0.9861346170231177,0.16666666666666666,0.375
242,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,17.0,-1.0,0.5437641723356008,0.10850340136054422,0.8107142857142857,0.08835557299843014,0.9151002506265664,0.49369999999999997,1.0034558236249966,0.2,0.42857142857142855
243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0,27.0,4.0,0.5249226963512676,0.4489795918367347,0.9642857142857143,0.1279814156063603,0.8968346395562693,0.4678285714285714,1.0248160551626295,0.6,0.5714285714285714
244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,18.0,-5.0,0.5047619047619047,0.10952380952380954,0.6547619047619049,0.06780865855113974,0.8844203186629375,0.5575571428571428,0.9522289772140772,0.5,0.42857142857142855
245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,21.0,-2.0,0.44188311688311693,0.13035714285714287,0.7208333333333333,0.09577060251649853,0.9061097450343775,0.49277499999999996,1.001880347550876,0.5,0.5
246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0,16.0,-7.0,0.34444444444444444,0.1111111111111111,0.8735449735449736,0.07079988851727982,0.9223664691712276,0.4469777777777778,0.9931663576885074,0.2,0.3333333333333333
247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,19.0,-1.0,0.46249999999999997,0.09375,0.793452380952381,0.0859685590850701,0.9167526181148006,0.47172499999999995,1.0027211771998705,0.4,0.5
248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,22.0,19.0,-3.0,0.5107638888888888,0.13467261904761904,0.8145833333333334,0.09708441442816443,0.9017199937979486,0.48092499999999994,0.9988044082261132,0.4,0.5
249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,27.0,2.0,0.5781746031746032,0.22142857142857142,0.8626984126984127,0.09123023434382461,0.9024462693817532,0.5381666666666667,0.9936765037255779,0.4,0.3333333333333333
250,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,19.0,1.0,0.5625,0.16041666666666665,0.75625,0.08494258608218173,0.9196778337403338,0.5141375,1.0046204198225155,0.6,0.5
251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,19.0,-1.0,0.518154761904762,0.2722222222222222,0.8416666666666667,0.09006333505255917,0.9251600828405832,0.45463749999999997,1.0152234178931423,0.4,0.5
252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,28.0,15.0,0.6739583333333333,0.2711309523809524,0.8666666666666667,0.11453596193678672,0.9447698583743842,0.5103625,1.059305820311171,0.8,0.875
253,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,26.0,5.0,0.5202741702741702,0.32142857142857145,0.7142857142857143,0.14455915052689244,0.8897799426283923,0.47135714285714286,1.0343390931552847,0.6,0.7142857142857143
254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,19.0,-3.0,0.43363095238095234,0.125,0.6854166666666667,0.07502177904654685,0.9091539804806792,0.496425,0.984175759527226,0.75,0.5
255,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,20.0,2.0,0.6007936507936507,0.13660714285714284,0.834375,0.09120001526251525,0.9257127192982456,0.50445,1.016912734560761,0.2,0.5
